/mob/living/carbon/human => 1472ms (18859) (avg:0.078052915632724762)
/turf/closed/mineral/random/low_chance => 596ms (55869) (avg:0.010667812079191208)
/obj/screen/healthdoll => 577ms (8367) (avg:0.068961396813392639)
/obj/machinery/light/fo13colored/Red => 397ms (10723) (avg:0.037023220211267471)
/obj/machinery/power/smes/magical => 269ms (6420) (avg:0.041900310665369034)
/obj/machinery/light/fo13colored/Aqua => 158ms (3558) (avg:0.044406969100236893)
/obj/machinery/door/airlock/hatch => 150ms (1338) (avg:0.11210761964321136)
/turf/open/space/basic => 119ms (39910) (avg:0.0029817088507115841)
/obj/machinery/hydroponics/soil => 115ms (7130) (avg:0.016129031777381897)
/obj/machinery/hydroponics/constructable => 92ms (1913) (avg:0.048092003911733627)
/obj/machinery/door/airlock/maintenance/abandoned => 90ms (783) (avg:0.1149425283074379)
/obj/machinery/door/airlock/science/glass => 90ms (709) (avg:0.12693935632705688)
/obj/machinery/light/lampost => 88ms (1918) (avg:0.045881126075983047)
/obj/machinery/light/fo13colored/Pink => 86ms (2315) (avg:0.037149026989936829)
/obj/machinery/door/airlock/public/glass => 84ms (607) (avg:0.13838550448417664)
/turf/closed/mineral/random/high_chance => 68ms (6665) (avg:0.010202550329267979)
/obj/structure/window/reinforced/fulltile => 63ms (4100) (avg:0.015365853905677795)
/obj/screen/parallax_layer/layer_1 => 59ms (192) (avg:0.3072916567325592)
/obj/screen/inventory/hand => 55ms (3085) (avg:0.017828201875090599)
/obj/effect/decal/cleanable/blood/footprints => 55ms (1724) (avg:0.031902551651000977)
/obj/screen/inventory => 54ms (1365) (avg:0.039560440927743912)
/obj/screen/movable/action_button => 51ms (992) (avg:0.051411289721727371)
/obj/machinery/door/airlock/medical/glass => 50ms (426) (avg:0.11737088859081268)
/turf/closed/mineral/iron => 46ms (3457) (avg:0.013306334614753723)
/obj/machinery/door/airlock => 46ms (408) (avg:0.11274509876966476)
/obj/screen/parallax_layer/layer_2 => 43ms (192) (avg:0.2239583283662796)
/mob/living/carbon/human/dummy => 42ms (744) (avg:0.056451611220836639)
/obj/effect/decal/cleanable/dirt => 35ms (4081) (avg:0.0085763288661837578)
/obj/machinery/door/airlock/mining => 32ms (203) (avg:0.15763546526432037)
/obj/screen/sprintbutton => 30ms (617) (avg:0.048622366040945053)
/obj/item/storage/belt/utility/full/engi => 28ms (201) (avg:0.13930347561836243)
/obj/machinery/door/airlock/command => 27ms (219) (avg:0.12328767031431198)
/obj/machinery/door/airlock/shuttle => 26ms (244) (avg:0.10655737668275833)
/obj/machinery/mecha_part_fabricator => 24ms (3678) (avg:0.006525285542011261)
/obj/machinery/door/airlock/security => 24ms (254) (avg:0.094488188624382019)
/obj/machinery/light/built => 24ms (179) (avg:0.13407821953296661)
/obj/machinery/door/airlock/engineering => 21ms (174) (avg:0.12068965286016464)
/turf/closed/indestructible/riveted => 18ms (2661) (avg:0.0067643742077052593)
/turf/closed/wall/r_wall/rust => 18ms (2018) (avg:0.0089197224006056786)
/obj/item/weldingtool/largetank => 18ms (183) (avg:0.098360657691955566)
/obj/machinery/door/airlock/abandoned => 18ms (157) (avg:0.11464968323707581)
/turf/closed/wall/rust => 17ms (2477) (avg:0.0068631409667432308)
/obj/item/stack/ore/iron => 15ms (217) (avg:0.069124422967433929)
/turf/closed/wall/f13/store => 14ms (1231) (avg:0.011372867971658707)
/turf/closed/mineral/lead => 13ms (1202) (avg:0.01081530749797821)
/obj/machinery/door/airlock/grunge => 13ms (185) (avg:0.070270270109176636)
/obj/machinery/door/airlock/wood => 13ms (110) (avg:0.11818181723356247)
/obj/machinery/door/airlock/freezer => 13ms (95) (avg:0.13684210181236267)
/obj/machinery/door/airlock/highsecurity => 13ms (67) (avg:0.19402985274791718)
/turf/closed/wall/r_wall/f13vault => 11ms (1372) (avg:0.0080174924805760384)
/turf/closed/mineral/silver => 11ms (743) (avg:0.014804845675826073)
/obj/item/stack/ore/plasma => 11ms (78) (avg:0.14102564752101898)
/turf/closed/mineral/plasma => 10ms (1264) (avg:0.0079113924875855446)
/turf/open/floor/carpet/black => 10ms (508) (avg:0.019685039296746254)
/turf/closed/mineral/gold => 9ms (599) (avg:0.015025041997432709)
/obj/machinery/door/airlock/command/glass => 9ms (116) (avg:0.077586203813552856)
/turf/closed/wall/f13/ruins => 8ms (1114) (avg:0.007181328721344471)
/turf/closed/mineral/uranium => 8ms (426) (avg:0.018779342994093895)
/obj/effect/decal/cleanable/blood/gibs => 8ms (400) (avg:0.019999999552965164)
/obj/machinery/door/airlock/medical => 8ms (90) (avg:0.088888891041278839)
/turf/closed/wall/f13/wood/house => 8ms (38) (avg:0.21052631735801697)
/obj/structure/table/wood => 7ms (764) (avg:0.0091623039916157722)
/obj/structure/closet => 7ms (295) (avg:0.023728813976049423)
/obj/machinery/door/airlock/security/glass => 7ms (123) (avg:0.056910570710897446)
/obj/item/gun/energy/kinetic_accelerator => 6ms (61) (avg:0.098360657691955566)
/obj/screen/parallax_layer/layer_3 => 6ms (42) (avg:0.1428571492433548)
/turf/closed/wall/f13/supermart => 5ms (866) (avg:0.0057736719027161598)
/obj/structure/table/reinforced => 5ms (748) (avg:0.0066844918765127659)
/turf/closed/mineral/titanium => 5ms (605) (avg:0.0082644624635577202)
/obj/machinery/light/small => 5ms (574) (avg:0.0087108016014099121)
/turf/closed/mineral/bscrystal => 5ms (197) (avg:0.025380710139870644)
/obj/effect/decal/cleanable/blood/drip => 5ms (52) (avg:0.096153847873210907)
/obj/item/stack/ore/lead => 5ms (48) (avg:0.1041666641831398)
/turf/open/space/transit => 4ms (1621) (avg:0.0024676125030964613)
/turf/closed/wall/r_wall => 4ms (871) (avg:0.0045924223959445953)
/obj/machinery/light => 4ms (812) (avg:0.0049261082895100117)
/turf/closed/wall/mineral/titanium => 4ms (318) (avg:0.012578615918755531)
/obj/structure/table/wood/settler => 4ms (258) (avg:0.015503875911235809)
/obj/item/pda => 4ms (182) (avg:0.021978022530674934)
/obj/screen/movable/action_button/hide_toggle => 4ms (107) (avg:0.037383176386356354)
/obj/screen/zone_sel => 4ms (62) (avg:0.064516127109527588)
/obj/machinery/portable_atmospherics/canister/oxygen => 4ms (52) (avg:0.076923079788684845)
/obj/item/gun/ballistic/automatic/mini_uzi => 4ms (44) (avg:0.090909093618392944)
/obj/screen/combattoggle => 4ms (38) (avg:0.10526315867900848)
/obj/structure/table => 3ms (606) (avg:0.004950494971126318)
/turf/closed/mineral/diamond => 3ms (260) (avg:0.011538461782038212)
/obj/structure/barricade/sandbags => 3ms (209) (avg:0.014354066923260689)
/turf/closed/indestructible/f13vaultrusted => 3ms (192) (avg:0.015625)
/obj/effect/decal/cleanable/blood/gibs/core => 3ms (97) (avg:0.030927835032343864)
/obj/item/gun/ballistic/automatic/greasegun => 3ms (62) (avg:0.048387095332145691)
/mob/dead/observer => 3ms (57) (avg:0.052631579339504242)
/turf/open/floor/plasteel/f13/vault_floor/floor => 3ms (56) (avg:0.0535714291036129)
/obj/machinery/power/smes/engineering => 3ms (51) (avg:0.058823529630899429)
/obj/item/stack/ore/silver => 3ms (35) (avg:0.085714288055896759)
/obj/machinery/door/airlock/glass_large => 3ms (24) (avg:0.125)
/obj/machinery/rnd/production/protolathe => 3ms (22) (avg:0.13636364042758942)
/turf/closed/wall/mineral/titanium/nodiagonal => 3ms (17) (avg:0.17647059261798859)
/obj/machinery/door/airlock/research => 3ms (11) (avg:0.27272728085517883)
/turf/open/floor/plasteel => 2ms (371) (avg:0.0053908354602754116)
/turf/closed/indestructible/riveted/boss => 2ms (266) (avg:0.0075187971815466881)
/obj/item/reagent_containers/hypospray/medipen/stimpak => 2ms (191) (avg:0.010471204295754433)
/obj/structure/closet/cabinet => 2ms (157) (avg:0.012738853693008423)
/obj/item/reagent_containers/blood/random => 2ms (144) (avg:0.013888888992369175)
/turf/closed/indestructible/riveted/uranium => 2ms (131) (avg:0.015267175622284412)
/obj/structure/lattice/catwalk => 2ms (130) (avg:0.015384615398943424)
/obj/machinery/computer/terminal => 2ms (110) (avg:0.018181817606091499)
/obj/effect/decal/cleanable/dirt/dust => 2ms (92) (avg:0.021739130839705467)
/turf/closed/mineral/random => 2ms (77) (avg:0.025974025949835777)
/obj/item/gun/energy/laser/plasma => 2ms (36) (avg:0.0555555559694767)
/obj/machinery/door/airlock/vault => 2ms (29) (avg:0.068965516984462738)
/obj/item/stack/ore/titanium => 2ms (25) (avg:0.079999998211860657)
/obj/item/stack/ore/diamond => 2ms (16) (avg:0.125)
/mob/living/silicon/robot => 2ms (11) (avg:0.18181818723678589)
/obj/item/stack/ore/bluespace_crystal => 2ms (4) (avg:0.5)
/turf/closed/wall/f13/wood/house/broken => 2ms (2) (avg:1)
/turf/open/space => 1ms (340) (avg:0.0029411765281111002)
/turf/open/floor/carpet => 1ms (259) (avg:0.0038610037881880999)
/turf/open/floor/plasteel/dark => 1ms (231) (avg:0.0043290043249726295)
/obj/structure/closet/crate/bin => 1ms (171) (avg:0.0058479532599449158)
/turf/closed/indestructible => 1ms (168) (avg:0.0059523810632526875)
/obj/item/gun/ballistic/automatic/toy => 1ms (90) (avg:0.011111111380159855)
/obj/item/screwdriver => 1ms (89) (avg:0.01123595517128706)
/obj/structure/closet/fridge => 1ms (83) (avg:0.012048192322254181)
/obj/machinery/door/airlock/centcom => 1ms (73) (avg:0.013698630034923553)
/obj/item/gun/energy/laser/wattz => 1ms (70) (avg:0.014285714365541935)
/turf/open/floor/f13 => 1ms (63) (avg:0.01587301678955555)
/obj/item/clothing/shoes/jackboots => 1ms (63) (avg:0.01587301678955555)
/obj/item/reagent_containers/glass/beaker/large => 1ms (58) (avg:0.017241379246115685)
/obj/item/gun/ballistic/automatic/tommygun => 1ms (54) (avg:0.018518518656492233)
/turf/open/indestructible/ground/outside/sidewalk => 1ms (46) (avg:0.021739130839705467)
/obj/structure/lattice => 1ms (45) (avg:0.02222222276031971)
/turf/closed/mineral/ash_rock => 1ms (42) (avg:0.02380952425301075)
/obj/structure/closet/secure_closet/personal => 1ms (38) (avg:0.026315789669752121)
/obj/item/kinetic_crusher => 1ms (37) (avg:0.027027027681469917)
/obj/machinery/shower => 1ms (32) (avg:0.03125)
/obj/structure/window/plastitanium => 1ms (30) (avg:0.033333335071802139)
/obj/structure/table/booth => 1ms (29) (avg:0.034482758492231369)
/obj/item/kinetic_crusher/glaive => 1ms (29) (avg:0.034482758492231369)
/obj/item/clothing/shoes/f13/brownie => 1ms (27) (avg:0.037037037312984467)
/obj/machinery/cell_charger => 1ms (22) (avg:0.045454546809196472)
/obj/item/gun/energy/laser/plasma/glock/extended => 1ms (22) (avg:0.045454546809196472)
/obj/structure/necropolis_gate => 1ms (20) (avg:0.05000000074505806)
/obj/item/stock_parts/cell/upgraded => 1ms (18) (avg:0.0555555559694767)
/obj/structure/table/wood/bar => 1ms (18) (avg:0.0555555559694767)
/mob/living/brain => 1ms (18) (avg:0.0555555559694767)
/turf/open/floor/plasteel/darkred/corner => 1ms (16) (avg:0.0625)
/obj/structure/closet/secure_closet/personal/cabinet => 1ms (15) (avg:0.066666670143604279)
/turf/open/floor/plasteel/darkblue/corner => 1ms (13) (avg:0.076923079788684845)
/obj/structure/chair/comfy/brown => 1ms (11) (avg:0.090909093618392944)
/obj/item/reagent_containers/glass/bottle/epinephrine => 1ms (10) (avg:0.10000000149011612)
/area/shuttle/transit => 1ms (10) (avg:0.10000000149011612)
/obj/structure/closet/bus => 1ms (9) (avg:0.1111111119389534)
/obj/structure/door_assembly/door_assembly_hatch => 1ms (9) (avg:0.1111111119389534)
/obj/item/storage/box/vendingmachine => 1ms (9) (avg:0.1111111119389534)
