/mob/living/carbon/human => 3836ms (42148) (avg:0.091012619435787201)
/obj/screen/healthdoll => 2452ms (42070) (avg:0.058283813297748566)
/obj/item/pinpointer/crew => 954ms (9472) (avg:0.10071790218353271)
/turf/closed/mineral/random/low_chance => 610ms (56840) (avg:0.010731878690421581)
/obj/machinery/power/smes/magical => 519ms (7507) (avg:0.069135472178459167)
/obj/machinery/door/airlock/abandoned => 514ms (3731) (avg:0.13776467740535736)
/obj/machinery/light/fo13colored/Red => 371ms (13401) (avg:0.027684500440955162)
/obj/screen/inventory/hand => 305ms (10517) (avg:0.029000665992498398)
/obj/machinery/door/airlock/medical/glass => 277ms (2573) (avg:0.10765643417835236)
/obj/machinery/door/airlock/hatch => 270ms (2236) (avg:0.12075134366750717)
/obj/screen/inventory => 238ms (4223) (avg:0.056358039379119873)
/obj/machinery/hydroponics/soil => 233ms (8548) (avg:0.027257837355136871)
/obj/effect/decal/cleanable/blood/footprints => 220ms (6009) (avg:0.036611750721931458)
/obj/screen/parallax_layer/layer_2 => 206ms (488) (avg:0.42213115096092224)
/obj/machinery/door/airlock/freezer => 169ms (2440) (avg:0.069262295961380005)
/obj/screen/movable/action_button => 168ms (2509) (avg:0.066958948969841003)
/obj/machinery/door/airlock/research => 167ms (993) (avg:0.16817724704742432)
/obj/machinery/light/fo13colored/Aqua => 157ms (4223) (avg:0.03717736154794693)
/obj/screen/parallax_layer/layer_1 => 134ms (488) (avg:0.27459016442298889)
/obj/machinery/door/airlock/science/glass => 131ms (1130) (avg:0.11592920124530792)
/turf/open/space/basic => 128ms (39910) (avg:0.0032072162721306086)
/obj/machinery/door/airlock/security/glass => 128ms (1223) (avg:0.10466066747903824)
/obj/machinery/door/airlock/public/glass => 120ms (917) (avg:0.13086150586605072)
/obj/screen/sprintbutton => 119ms (2958) (avg:0.040229886770248413)
/obj/machinery/door/airlock/medical => 114ms (1205) (avg:0.094605810940265656)
/mob/living/carbon/human/dummy => 110ms (1601) (avg:0.06870705634355545)
/obj/machinery/hydroponics/constructable => 96ms (1630) (avg:0.058895707130432129)
/obj/machinery/door/airlock/security => 93ms (978) (avg:0.095092020928859711)
/obj/structure/window/reinforced/fulltile => 91ms (4139) (avg:0.021985987201333046)
/obj/machinery/light/fo13colored/Pink => 86ms (2457) (avg:0.035002034157514572)
/obj/item/gun/ballistic/automatic/smg22 => 74ms (623) (avg:0.11878009885549545)
