/mob/living/carbon/human => 853ms (9653) (avg:0.088366307318210602)
/turf/closed/mineral/random/low_chance => 365ms (52070) (avg:0.007009794469922781)
/obj/machinery/light/fo13colored/Red => 304ms (8740) (avg:0.034782607108354568)
/obj/machinery/power/smes/magical => 179ms (4498) (avg:0.039795465767383575)
/obj/screen/healthdoll => 177ms (5827) (avg:0.030375836417078972)
/turf/open/space/basic => 117ms (39910) (avg:0.0029315960127860308)
/obj/machinery/light/fo13colored/Aqua => 95ms (2569) (avg:0.036979369819164276)
/obj/machinery/hydroponics/soil => 91ms (5918) (avg:0.015376816503703594)
/obj/machinery/light/fo13colored/Pink => 68ms (1552) (avg:0.043814431875944138)
/obj/screen/inventory => 58ms (1425) (avg:0.04070175439119339)
/obj/effect/decal/cleanable/blood/footprints => 58ms (1410) (avg:0.041134752333164215)
/turf/closed/mineral/random/high_chance => 53ms (6469) (avg:0.0081929201260209084)
/obj/machinery/door/airlock/abandoned => 53ms (241) (avg:0.21991701424121857)
/obj/structure/window/reinforced/fulltile => 51ms (4145) (avg:0.012303980998694897)
/obj/machinery/hydroponics/constructable => 49ms (1398) (avg:0.035050071775913239)
/obj/effect/decal/cleanable/dirt => 48ms (4254) (avg:0.011283498257398605)
/obj/machinery/light/lampost => 48ms (1253) (avg:0.03830806165933609)
/obj/machinery/door/airlock/grunge => 38ms (293) (avg:0.12969283759593964)
/mob/living/carbon/human/dummy => 36ms (894) (avg:0.040268454700708389)
/obj/screen/movable/action_button => 34ms (767) (avg:0.044328551739454269)
/obj/machinery/door/airlock/hatch => 32ms (264) (avg:0.12121212482452393)
/turf/closed/mineral/iron => 27ms (3269) (avg:0.0082594063133001328)
/obj/screen/inventory/hand => 27ms (2175) (avg:0.012413793243467808)
/turf/closed/indestructible/riveted => 24ms (2661) (avg:0.0090191652998328209)
/turf/closed/wall/r_wall/rust => 21ms (2091) (avg:0.010043041780591011)
/obj/item/weldingtool => 20ms (360) (avg:0.0555555559694767)
/turf/closed/wall/rust => 19ms (2485) (avg:0.0076458752155303955)
/obj/screen/parallax_layer/layer_1 => 19ms (80) (avg:0.23749999701976776)
/obj/screen/parallax_layer/layer_2 => 15ms (80) (avg:0.1875)
/turf/closed/wall/r_wall => 14ms (875) (avg:0.016000000759959221)
/obj/machinery/door/airlock => 12ms (137) (avg:0.08759123831987381)
/turf/closed/wall/f13/store => 11ms (1216) (avg:0.0090460525825619698)
/turf/closed/mineral/lead => 11ms (1123) (avg:0.0097951916977763176)
/turf/closed/mineral/silver => 11ms (731) (avg:0.01504787988960743)
/obj/machinery/light => 10ms (877) (avg:0.011402508243918419)
/turf/closed/wall/f13/ruins => 9ms (1115) (avg:0.0080717485398054123)
/obj/structure/table/wood => 9ms (755) (avg:0.011920529417693615)
/obj/machinery/door/airlock/public/glass => 9ms (62) (avg:0.14516128599643707)
/turf/closed/wall/r_wall/f13vault => 8ms (1361) (avg:0.00587803078815341)
/turf/closed/mineral/plasma => 8ms (1229) (avg:0.0065093571320176125)
/turf/closed/wall/f13/supermart => 8ms (872) (avg:0.0091743115335702896)
/obj/structure/table/reinforced => 8ms (742) (avg:0.010781670920550823)
/obj/screen/sprintbutton => 8ms (335) (avg:0.023880597203969955)
/obj/machinery/door/airlock/security/glass => 8ms (65) (avg:0.12307692319154739)
/obj/machinery/door/airlock/glass_large => 8ms (49) (avg:0.16326530277729034)
/obj/item/storage/belt/utility => 7ms (45) (avg:0.15555556118488312)
/obj/effect/decal/cleanable/blood/gibs => 6ms (308) (avg:0.019480518996715546)
/obj/structure/barricade/sandbags => 6ms (204) (avg:0.029411764815449715)
/obj/structure/closet/cabinet => 6ms (176) (avg:0.034090910106897354)
/obj/machinery/door/airlock/medical => 6ms (63) (avg:0.095238097012042999)
/turf/open/space/transit => 5ms (1621) (avg:0.0030845156870782375)
/turf/closed/mineral/titanium => 5ms (591) (avg:0.0084602367132902145)
/turf/open/floor/carpet/black => 5ms (448) (avg:0.01116071455180645)
/obj/structure/table => 4ms (605) (avg:0.0066115702502429485)
/turf/closed/mineral/uranium => 4ms (424) (avg:0.0094339624047279358)
/obj/item/reagent_containers/hypospray/medipen/stimpak => 4ms (195) (avg:0.020512821152806282)
/obj/item/weldingtool/largetank => 4ms (43) (avg:0.093023255467414856)
/obj/screen/parallax_layer/layer_3 => 4ms (35) (avg:0.11428571492433548)
/turf/closed/mineral/gold => 3ms (585) (avg:0.0051282052882015705)
/turf/closed/mineral/diamond => 3ms (260) (avg:0.011538461782038212)
/obj/structure/table/wood/settler => 3ms (260) (avg:0.011538461782038212)
/turf/closed/mineral/bscrystal => 3ms (168) (avg:0.01785714365541935)
/obj/effect/decal/cleanable/dirt/dust => 3ms (104) (avg:0.028846153989434242)
/obj/screen/movable/action_button/hide_toggle => 3ms (75) (avg:0.039999999105930328)
/obj/machinery/door/airlock/command => 3ms (53) (avg:0.056603774428367615)
/obj/structure/falsewall/rust => 3ms (41) (avg:0.073170728981494904)
/obj/machinery/public_nanite_chamber => 3ms (25) (avg:0.11999999731779099)
/turf/closed/indestructible/riveted/boss => 2ms (266) (avg:0.0075187971815466881)
/turf/open/floor/carpet => 2ms (259) (avg:0.0077220075763761997)
/obj/structure/closet => 2ms (208) (avg:0.0096153849735856056)
/turf/closed/indestructible => 2ms (168) (avg:0.011904762126505375)
/obj/item/reagent_containers/blood/random => 2ms (144) (avg:0.013888888992369175)
/turf/open/floor/holofloor/carpet => 2ms (87) (avg:0.022988505661487579)
/obj/item/gun/ballistic/automatic/pistol/beretta/automatic => 2ms (81) (avg:0.024691358208656311)
/turf/closed/mineral/random => 2ms (75) (avg:0.026666667312383652)
/obj/item/pda => 2ms (66) (avg:0.030303031206130981)
/obj/item/gun/energy/laser/plasma/carbine => 2ms (51) (avg:0.039215687662363052)
/obj/item/gun/ballistic/automatic/smg22 => 2ms (48) (avg:0.041666667908430099)
/obj/structure/window/plastitanium => 2ms (30) (avg:0.066666670143604279)
/obj/item/stack/ore/iron => 2ms (28) (avg:0.071428574621677399)
/obj/machinery/door/airlock/wood => 2ms (26) (avg:0.076923079788684845)
/turf/closed/wall/f13/wood/house => 2ms (15) (avg:0.13333334028720856)
/obj/machinery/door/airlock/freezer => 2ms (11) (avg:0.18181818723678589)
/obj/item/stack/ore/silver => 2ms (9) (avg:0.2222222238779068)
/obj/item/stack/ore/blackpowder/fifty => 2ms (3) (avg:0.66666668653488159)
/obj/machinery/light/small => 1ms (537) (avg:0.0018621974159032106)
/turf/open/floor/plasteel/dark => 1ms (243) (avg:0.0041152262128889561)
/turf/closed/indestructible/f13vaultrusted => 1ms (192) (avg:0.0052083334885537624)
/turf/open/space => 1ms (172) (avg:0.0058139534667134285)
/turf/closed/wall/mineral/titanium => 1ms (164) (avg:0.0060975607484579086)
/turf/closed/wall/r_wall/f13superstore => 1ms (150) (avg:0.0066666668280959129)
/turf/closed/indestructible/riveted/uranium => 1ms (131) (avg:0.0076335878111422062)
/obj/structure/lattice/catwalk => 1ms (130) (avg:0.0076923076994717121)
/obj/structure/closet/crate/bin => 1ms (128) (avg:0.0078125)
/obj/machinery/computer/terminal => 1ms (105) (avg:0.0095238098874688148)
/obj/item/wirecutters => 1ms (72) (avg:0.013888888992369175)
/turf/open/floor/f13 => 1ms (69) (avg:0.014492753893136978)
/obj/screen/radial/slice => 1ms (66) (avg:0.015151515603065491)
/obj/machinery/light/floor => 1ms (62) (avg:0.016129031777381897)
/obj/item/clothing/shoes/jackboots => 1ms (47) (avg:0.021276595070958138)
/obj/item/gun/ballistic/automatic/pistol/pistol22 => 1ms (38) (avg:0.026315789669752121)
/obj/item/reagent_containers/syringe/charcoal => 1ms (35) (avg:0.02857142873108387)
/obj/structure/table/wood/fancy => 1ms (35) (avg:0.02857142873108387)
/obj/item/clothing/shoes/combat => 1ms (35) (avg:0.02857142873108387)
/obj/machinery/cell_charger => 1ms (33) (avg:0.030303031206130981)
/obj/item/reagent_containers/glass/beaker => 1ms (32) (avg:0.03125)
/obj/item/clothing/shoes/f13/explorer => 1ms (28) (avg:0.035714287310838699)
/turf/open/floor/plasteel/f13/vault_floor/dark/darksolid => 1ms (26) (avg:0.038461539894342422)
/turf/open/floor/plating/airless => 1ms (24) (avg:0.041666667908430099)
/obj/item/storage/box/matches => 1ms (23) (avg:0.043478261679410934)
/obj/item/gun/energy/laser/plasma => 1ms (22) (avg:0.045454546809196472)
/obj/item/storage/belt/security/full => 1ms (18) (avg:0.0555555559694767)
/obj/item/stock_parts/cell/upgraded => 1ms (18) (avg:0.0555555559694767)
/obj/machinery/door/airlock/medical/glass => 1ms (18) (avg:0.0555555559694767)
/turf/open/floor/wood/wood_tiled => 1ms (18) (avg:0.0555555559694767)
/obj/item/stock_parts/cell => 1ms (17) (avg:0.058823529630899429)
/obj/machinery/door/airlock/highsecurity => 1ms (15) (avg:0.066666670143604279)
/obj/machinery/airalarm => 1ms (14) (avg:0.071428574621677399)
